Species,Date,LDHAssay_PlateNumber,Coordinate,Line,Assay,Location,Strain,Temp,Well_Endpoint,Collection_Time,Replicate,Value,CFUmatched,Reject,bacteria_label
Uncolonized,08_17_2022,1,A5,HNO918,CFU,Baso,Uncolonized,37,48,0,1,0.1083,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_17_2022,1,A6,HNO918,CFU,Baso,Uncolonized,37,48,0,2,0.1083,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_17_2022,1,A7,HNO918,CFU,Baso,Uncolonized,37,48,48,1,0.175699994,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_17_2022,1,A8,HNO918,CFU,Baso,Uncolonized,37,48,48,2,0.199000001,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,1,E2,HNO204,CFU,Baso,Uncolonized,34,24,24,2,0.11,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_25_2022,1,F10,HNO204,CFU,Baso,Uncolonized,37,48,48,1,0.209,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_25_2022,1,F11,HNO204,CFU,Baso,Uncolonized,37,48,48,2,0.201,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_25_2022,1,F12,HNO204,CFU,Baso,Uncolonized,37,48,48,3,0.198,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_23_2022,1,A5,HNO204,CFU,Baso,Uncolonized,37,48,0,1,0.127200007,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_11_2022,1,F1,HNO204,CFU,Baso,Uncolonized,37,48,48,1,0.143,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_14_2022,1,F1,HNO919,CFU,Baso,Uncolonized,37,48,48,1,0.289,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_14_2022,1,F2,HNO919,CFU,Baso,Uncolonized,37,48,48,2,0.318,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_14_2022,1,F3,HNO919,CFU,Baso,Uncolonized,37,48,48,3,0.32,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_14_2022,1,B2,HNO919,CFU,Baso,Uncolonized,34,48,48,2,0.144,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_11_2022,1,A3,HNO204,CFU,Baso,Uncolonized,34,48,0,3,0.1,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,1,F1,HNO204,CFU,Baso,Uncolonized,34,48,0,1,0.138,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_17_2023,2,F1,HNO204,CFU,Baso,Uncolonized,34,24,0,1,0.151,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_17_2023,2,F2,HNO204,CFU,Baso,Uncolonized,34,24,0,2,0.138,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_17_2023,2,F3,HNO204,CFU,Baso,Uncolonized,34,24,0,3,0.138,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_17_2023,2,F4,HNO204,CFU,Baso,Uncolonized,34,24,24,1,0.142,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_13_2022,1,A1,HNO204,CFU,Baso,Uncolonized,34,48,0,1,0.08,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_13_2022,1,A2,HNO204,CFU,Baso,Uncolonized,34,48,0,2,0.081,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_27_2023,1,E2,HNO919,CFU,Baso,Uncolonized,37,48,0,2,0.156,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_27_2023,1,E3,HNO919,CFU,Baso,Uncolonized,37,48,0,3,0.093,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_17_2023,2,F9,HNO204,CFU,Baso,Uncolonized,34,48,0,3,0.12,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_07_2023,3,D2,HNO204,CFU,Baso,Uncolonized,34,24,0,2,0.14,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_07_2023,3,D3,HNO204,CFU,Baso,Uncolonized,34,24,0,3,0.143,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_17_2023,2,F12,HNO204,CFU,Baso,Uncolonized,34,48,48,3,0.182,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_24_2023,4,D1,HNO919,CFU,Baso,Uncolonized,34,24,0,1,0.081,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_13_2022,1,B1,HNO204,CFU,Baso,Uncolonized,34,48,48,1,0.103,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_13_2022,1,B2,HNO204,CFU,Baso,Uncolonized,34,48,48,2,0.112,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_13_2022,1,B3,HNO204,CFU,Baso,Uncolonized,34,48,48,3,0.112,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_27_2023,1,F3,HNO919,CFU,Baso,Uncolonized,37,48,48,3,0.122,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_04_2022,1,B6,HNO918,CFU,Baso,Uncolonized,34,48,48,3,0.149,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_14_2023,1,D1,HNO919,CFU,Baso,Uncolonized,34,48,48,1,0.151,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_04_2022,1,B8,HNO918,CFU,Baso,Uncolonized,37,48,0,2,0.111,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_04_2022,1,B9,HNO918,CFU,Baso,Uncolonized,37,48,0,3,0.12,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_24_2023,4,E1,HNO919,CFU,Baso,Uncolonized,34,24,24,1,0.091,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_07_2023,3,E3,HNO204,CFU,Baso,Uncolonized,34,24,24,3,0.134,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_24_2023,4,E3,HNO919,CFU,Baso,Uncolonized,34,24,24,3,0.087,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_27_2023,1,B1,HNO919,CFU,Baso,Uncolonized,34,48,48,1,0.092,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_27_2023,1,B2,HNO919,CFU,Baso,Uncolonized,34,48,48,2,0.13,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_27_2023,1,B3,HNO919,CFU,Baso,Uncolonized,34,48,48,3,0.108,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_21_2022,1,E1,HNO204,CFU,Baso,Uncolonized,37,48,0,1,0.098,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_30_2022,1,A1,HNO918,CFU,Baso,Uncolonized,34,48,0,1,0.095,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,2,F1,HNO204,CFU,Baso,Uncolonized,37,24,24,1,0.169,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_23_2022,1,A3,HNO204,CFU,Baso,Uncolonized,34,48,48,1,0.205599993,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_23_2022,1,A4,HNO204,CFU,Baso,Uncolonized,34,48,48,2,0.295700014,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_07_2023,3,F1,HNO204,CFU,Baso,Uncolonized,34,48,0,1,0.125,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_23_2022,1,A6,HNO204,CFU,Baso,Uncolonized,37,48,0,2,0.130500004,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_23_2022,1,A7,HNO204,CFU,Baso,Uncolonized,37,48,48,1,0.394199997,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_23_2022,1,A8,HNO204,CFU,Baso,Uncolonized,37,48,48,2,0.427599996,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_13_2022,1,E3,HNO204,CFU,Baso,Uncolonized,37,48,0,3,0.084,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_13_2022,1,E2,HNO204,CFU,Baso,Uncolonized,37,48,0,2,0.081,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_21_2022,1,E10,HNO204,CFU,Baso,Uncolonized,34,48,48,1,0.171,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_24_2023,4,G1,HNO919,CFU,Baso,Uncolonized,34,48,48,1,0.092,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_24_2023,4,G2,HNO919,CFU,Baso,Uncolonized,34,48,48,2,0.086,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_24_2023,4,G3,HNO919,CFU,Baso,Uncolonized,34,48,48,3,0.092,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_31_2022,1,B3,HNO204,CFU,Baso,Uncolonized,34,48,48,3,0.15,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_13_2022,1,F1,HNO204,CFU,Baso,Uncolonized,37,48,48,1,0.17,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_13_2022,1,F2,HNO204,CFU,Baso,Uncolonized,37,48,48,2,0.184,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_13_2022,1,F3,HNO204,CFU,Baso,Uncolonized,37,48,48,3,0.196,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_11_2022,1,B3,HNO204,CFU,Baso,Uncolonized,34,48,48,3,0.148,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_17_2023,2,F6,HNO204,CFU,Baso,Uncolonized,34,24,24,3,0.127,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_07_2023,3,D1,HNO204,CFU,Baso,Uncolonized,34,24,0,1,0.158,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_04_2022,1,B11,HNO918,CFU,Baso,Uncolonized,37,48,48,2,0.168,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_31_2022,1,E3,HNO204,CFU,Baso,Uncolonized,37,48,0,3,0.113,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_14_2023,1,B2,HNO919,CFU,Baso,Uncolonized,34,24,24,2,0.159,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,1,G1,HNO204,CFU,Baso,Uncolonized,34,48,48,1,0.172,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_14_2023,1,C1,HNO919,CFU,Baso,Uncolonized,34,48,0,1,0.174,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_27_2023,1,F1,HNO919,CFU,Baso,Uncolonized,37,48,48,1,0.08,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_27_2023,1,F2,HNO919,CFU,Baso,Uncolonized,37,48,48,2,0.107,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_04_2022,1,B5,HNO918,CFU,Baso,Uncolonized,34,48,48,2,0.154,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_02_2022,1,E7,HNO919,CFU,Baso,Uncolonized,37,48,0,1,0.108,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_14_2023,1,C3,HNO919,CFU,Baso,Uncolonized,34,48,0,3,0.172,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_04_2022,1,B7,HNO918,CFU,Baso,Uncolonized,37,48,0,1,0.111,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_07_2023,3,F2,HNO204,CFU,Baso,Uncolonized,34,48,0,2,0.129,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_07_2023,3,E2,HNO204,CFU,Baso,Uncolonized,34,24,24,2,0.177,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_11_2022,1,A1,HNO204,CFU,Baso,Uncolonized,34,48,0,1,0.102,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_14_2022,1,B1,HNO919,CFU,Baso,Uncolonized,34,48,48,1,0.144,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_14_2022,1,A1,HNO919,CFU,Baso,Uncolonized,34,48,0,1,0.106,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_14_2022,1,A2,HNO919,CFU,Baso,Uncolonized,34,48,0,2,0.113,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_14_2022,1,A3,HNO919,CFU,Baso,Uncolonized,34,48,0,3,0.113,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_14_2022,1,E2,HNO919,CFU,Baso,Uncolonized,37,48,0,2,0.367,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_14_2022,1,E3,HNO919,CFU,Baso,Uncolonized,37,48,0,3,0.363,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_30_2022,1,A2,HNO918,CFU,Baso,Uncolonized,34,48,0,2,0.092,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_30_2022,1,A3,HNO918,CFU,Baso,Uncolonized,34,48,0,3,0.09,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_31_2022,1,F2,HNO204,CFU,Baso,Uncolonized,37,48,48,2,0.447,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_30_2022,1,E3,HNO918,CFU,Baso,Uncolonized,37,48,0,3,0.096,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_17_2023,2,F5,HNO204,CFU,Baso,Uncolonized,34,24,24,2,0.131,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_07_2023,3,F3,HNO204,CFU,Baso,Uncolonized,34,48,0,3,0.127,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_17_2023,2,F7,HNO204,CFU,Baso,Uncolonized,34,48,0,1,0.14,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_31_2022,1,E1,HNO204,CFU,Baso,Uncolonized,37,48,0,1,0.111,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_11_2022,1,A2,HNO204,CFU,Baso,Uncolonized,34,48,0,2,0.106,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_06_2022,1,A1,HNO919,CFU,Baso,Uncolonized,34,48,0,1,0.072,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_21_2022,1,E11,HNO204,CFU,Baso,Uncolonized,34,48,48,2,0.172,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,2,H2,HNO204,CFU,Baso,Uncolonized,37,48,48,2,0.23,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_30_2022,1,B2,HNO918,CFU,Baso,Uncolonized,34,48,48,2,0.231,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_30_2022,1,B3,HNO918,CFU,Baso,Uncolonized,34,48,48,3,0.235,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_30_2022,1,F2,HNO918,CFU,Baso,Uncolonized,37,48,48,2,0.201,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_07_2023,3,G1,HNO204,CFU,Baso,Uncolonized,34,48,48,1,0.166,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_11_2022,1,B2,HNO204,CFU,Baso,Uncolonized,34,48,48,2,0.139,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_31_2022,1,A1,HNO204,CFU,Baso,Uncolonized,34,48,0,1,0.089,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_14_2023,1,A2,HNO919,CFU,Baso,Uncolonized,34,24,0,2,0.154,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_04_2022,1,B10,HNO918,CFU,Baso,Uncolonized,37,48,48,1,0.17,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_11_2022,1,F2,HNO204,CFU,Baso,Uncolonized,37,48,48,2,0.152,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_06_2022,1,B1,HNO919,CFU,Baso,Uncolonized,34,48,48,1,0.1,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_06_2022,1,B2,HNO919,CFU,Baso,Uncolonized,34,48,48,2,0.096,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_06_2022,1,B3,HNO919,CFU,Baso,Uncolonized,34,48,48,3,0.094,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_04_2022,1,B1,HNO918,CFU,Baso,Uncolonized,34,48,0,1,0.111,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_04_2022,1,B2,HNO918,CFU,Baso,Uncolonized,34,48,0,2,0.119,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_01_2022,1,A1,HNO919,CFU,Baso,Uncolonized,34,48,0,1,0.085,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_27_2023,1,A1,HNO919,CFU,Baso,Uncolonized,34,48,0,1,0.058,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_24_2023,4,D3,HNO919,CFU,Baso,Uncolonized,34,24,0,3,0.084,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_30_2022,1,E2,HNO918,CFU,Baso,Uncolonized,37,48,0,2,0.095,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_14_2023,1,A1,HNO919,CFU,Baso,Uncolonized,34,24,0,1,0.151,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_31_2022,1,A2,HNO204,CFU,Baso,Uncolonized,34,48,0,2,0.09,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_31_2022,1,A3,HNO204,CFU,Baso,Uncolonized,34,48,0,3,0.097,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_14_2023,1,A3,HNO919,CFU,Baso,Uncolonized,34,24,0,3,0.155,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_11_2022,1,F3,HNO204,CFU,Baso,Uncolonized,37,48,48,3,0.152,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,2,G2,HNO204,CFU,Baso,Uncolonized,37,48,0,2,0.165,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_14_2023,1,B1,HNO919,CFU,Baso,Uncolonized,34,24,24,1,0.154,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_14_2022,1,E1,HNO919,CFU,Baso,Uncolonized,37,48,0,1,0.373,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_01_2022,1,B1,HNO919,CFU,Baso,Uncolonized,34,48,48,1,0.115,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_11_2022,1,E3,HNO204,CFU,Baso,Uncolonized,37,48,0,3,0.119,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,1,E1,HNO204,CFU,Baso,Uncolonized,34,24,24,1,0.153,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_30_2022,1,E1,HNO918,CFU,Baso,Uncolonized,37,48,0,1,0.097,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_30_2022,1,F3,HNO918,CFU,Baso,Uncolonized,37,48,48,3,0.221,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,2,F2,HNO204,CFU,Baso,Uncolonized,37,24,24,2,0.133,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_27_2023,1,E1,HNO919,CFU,Baso,Uncolonized,37,48,0,1,0.075,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_31_2022,1,F3,HNO204,CFU,Baso,Uncolonized,37,48,48,3,0.453,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_20_2022,1,B2,HNO918,CFU,Baso,Uncolonized,37,48,0,2,0.08,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,2,G3,HNO204,CFU,Baso,Uncolonized,37,48,0,3,0.143,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_31_2022,1,E2,HNO204,CFU,Baso,Uncolonized,37,48,0,2,0.11,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,2,E1,HNO204,CFU,Baso,Uncolonized,37,24,0,1,0.183,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_01_2022,1,F3,HNO919,CFU,Baso,Uncolonized,37,48,48,3,0.22,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,1,G2,HNO204,CFU,Baso,Uncolonized,34,48,48,2,0.158,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,1,F2,HNO204,CFU,Baso,Uncolonized,34,48,0,2,0.116,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_30_2022,1,F1,HNO918,CFU,Baso,Uncolonized,37,48,48,1,0.205,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_20_2022,1,B12,HNO918,CFU,Baso,Uncolonized,34,48,48,3,0.175,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_21_2022,1,E3,HNO204,CFU,Baso,Uncolonized,37,48,0,3,0.097,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,1,F3,HNO204,CFU,Baso,Uncolonized,34,48,0,3,0.117,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,1,E3,HNO204,CFU,Baso,Uncolonized,34,24,24,3,0.112,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_21_2022,1,E4,HNO204,CFU,Baso,Uncolonized,37,48,48,1,0.118,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_24_2023,4,F1,HNO919,CFU,Baso,Uncolonized,34,48,0,1,0.089,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,2,E2,HNO204,CFU,Baso,Uncolonized,37,24,0,2,0.144,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_13_2022,1,E1,HNO204,CFU,Baso,Uncolonized,37,48,0,1,0.078,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,2,G1,HNO204,CFU,Baso,Uncolonized,37,48,0,1,0.173,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_01_2022,1,F2,HNO919,CFU,Baso,Uncolonized,37,48,48,2,0.215,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,2,H3,HNO204,CFU,Baso,Uncolonized,37,48,48,3,0.226,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,1,G3,HNO204,CFU,Baso,Uncolonized,34,48,48,3,0.148,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,2,E3,HNO204,CFU,Baso,Uncolonized,37,24,0,3,0.136,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_14_2023,1,C2,HNO919,CFU,Baso,Uncolonized,34,48,0,2,0.173,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_20_2022,1,B4,HNO918,CFU,Baso,Uncolonized,37,48,48,1,0.128,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_07_2022,1,F3,HNO918,CFU,Baso,Uncolonized,37,48,48,3,0.389,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_11_2022,1,B1,HNO204,CFU,Baso,Uncolonized,34,48,48,1,0.138,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_21_2022,1,E2,HNO204,CFU,Baso,Uncolonized,37,48,0,2,0.097,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_02_2022,1,F7,HNO919,CFU,Baso,Uncolonized,37,48,48,1,0.225,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_24_2023,4,D2,HNO919,CFU,Baso,Uncolonized,34,24,0,2,0.093,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_20_2022,1,B3,HNO918,CFU,Baso,Uncolonized,37,48,0,3,0.081,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_07_2022,1,F1,HNO918,CFU,Baso,Uncolonized,37,48,48,1,0.345,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_21_2022,1,E9,HNO204,CFU,Baso,Uncolonized,34,48,0,3,0.112,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_31_2022,1,B2,HNO204,CFU,Baso,Uncolonized,34,48,48,2,0.149,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_11_2022,1,E2,HNO204,CFU,Baso,Uncolonized,37,48,0,2,0.119,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_31_2022,1,B1,HNO204,CFU,Baso,Uncolonized,34,48,48,1,0.149,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,2,F3,HNO204,CFU,Baso,Uncolonized,37,24,24,3,0.131,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_24_2023,4,F2,HNO919,CFU,Baso,Uncolonized,34,48,0,2,0.079,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
